timestamp,store_id,sku_id,quantity_sold,price_at_sale,stockout_flag,weather_condition,temperature_celsius,public_holiday_flag,local_event_flag,is_weekend,day_of_week,hour_of_day
2024-04-16 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,4,41.53,0,Cloudy,24.7,0,0,0,1,9
2024-04-16 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,12,38.47,0,Cloudy,24.7,0,0,0,1,18
2024-04-16 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,8,40.78,0,Cloudy,24.7,0,0,0,1,21
2024-04-17 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,16,41.99,0,Clear,31.8,1,0,0,2,9
2024-04-17 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,40.15,1,Clear,31.8,1,0,0,2,18
2024-04-17 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,12,41.31,0,Clear,31.8,1,0,0,2,21
2024-04-18 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,10,40.53,0,Extreme Heat,42.2,0,0,0,3,9
2024-04-18 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,4,41.09,1,Extreme Heat,42.2,0,0,0,3,18
2024-04-18 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,9,39.31,0,Extreme Heat,42.2,0,0,0,3,21
2024-04-19 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,14,39.69,0,Clear,28.4,0,0,0,4,9
2024-04-19 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,9,38.55,0,Clear,28.4,0,0,0,4,18
2024-04-19 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,9,41.18,0,Clear,28.4,0,0,0,4,21
2024-04-20 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,40.01,1,Cloudy,25.8,0,1,1,5,9
2024-04-20 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,41.31,1,Cloudy,25.8,0,1,1,5,18
2024-04-20 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,41.71,1,Cloudy,25.8,0,1,1,5,21
2024-04-21 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,38.74,1,Clear,30.0,1,0,1,6,9
2024-04-21 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,39.86,1,Clear,30.0,1,0,1,6,18
2024-04-21 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,13,38.84,1,Clear,30.0,1,0,1,6,21
2024-04-22 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,12,39.61,0,Clear,31.6,0,0,0,0,9
2024-04-22 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,8,38.04,0,Clear,31.6,0,0,0,0,18
2024-04-22 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,4,40.14,0,Clear,31.6,0,0,0,0,21
2024-04-23 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,4,41.37,0,Clear,30.7,0,0,0,1,9
2024-04-23 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,9,41.57,0,Clear,30.7,0,0,0,1,18
2024-04-23 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,5,40.0,0,Clear,30.7,0,0,0,1,21
2024-04-24 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,5,39.41,0,Clear,30.1,0,0,0,2,9
2024-04-24 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,5,40.17,0,Clear,30.1,0,0,0,2,18
2024-04-24 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,5,41.56,0,Clear,30.1,0,0,0,2,21
2024-04-25 09:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,6,39.26,0,Cloudy,24.7,0,0,0,3,9
2024-04-25 18:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,7,41.65,0,Cloudy,24.7,0,0,0,3,18
2024-04-25 21:00:00,DS002_Koramangala_BLR,SKU003_Bread_500g,8,40.04,0,Cloudy,24.7,0,0,0,3,21
2024-04-01 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,5,54.23,0,Clear,31.8,0,0,0,0,9
2024-04-01 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,11,53.96,0,Clear,31.8,0,0,0,0,18
2024-04-01 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,54.03,0,Clear,31.8,0,0,0,0,21
2024-04-02 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,17,51.96,0,Rain,21.4,0,0,0,1,9
2024-04-02 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,10,54.34,0,Rain,21.4,0,0,0,1,18
2024-04-02 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,49.78,0,Rain,21.4,0,0,0,1,21
2024-04-03 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,50.11,0,Clear,28.6,0,0,0,2,9
2024-04-03 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,14,53.29,0,Clear,28.6,0,0,0,2,18
2024-04-03 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,7,54.55,0,Clear,28.6,0,0,0,2,21
2024-04-04 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,13,52.22,0,Clear,31.5,0,0,0,3,9
2024-04-04 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,17,53.11,0,Clear,31.5,0,0,0,3,18
2024-04-04 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,52.69,0,Clear,31.5,0,0,0,3,21
2024-04-05 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,22,53.17,0,Cloudy,26.8,0,1,0,4,9
2024-04-05 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,51.62,1,Cloudy,26.8,0,1,0,4,18
2024-04-05 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,9,50.6,0,Cloudy,26.8,0,1,0,4,21
2024-04-06 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,22,52.37,0,Clear,31.9,0,0,1,5,9
2024-04-06 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.33,1,Clear,31.9,0,0,1,5,18
2024-04-06 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,18,52.22,0,Clear,31.9,0,0,1,5,21
2024-04-07 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.16,1,Rain,19.8,0,0,1,6,9
2024-04-07 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,52.58,1,Rain,19.8,0,0,1,6,18
2024-04-07 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.46,1,Rain,19.8,0,0,1,6,21
2024-04-08 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,50.57,0,Clear,28.7,0,0,0,0,9
2024-04-08 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,13,50.28,0,Clear,28.7,0,0,0,0,18
2024-04-08 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,52.72,0,Clear,28.7,0,0,0,0,21
2024-04-09 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,50.74,0,Clear,30.1,0,0,0,1,9
2024-04-09 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,51.79,0,Clear,30.1,0,0,0,1,18
2024-04-09 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,9,51.74,0,Clear,30.1,0,0,0,1,21
2024-04-10 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,11,52.89,0,Clear,29.2,0,0,0,2,9
2024-04-10 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,9,50.34,0,Clear,29.2,0,0,0,2,18
2024-04-10 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,5,50.83,0,Clear,29.2,0,0,0,2,21
2024-04-11 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,10,50.47,0,Cloudy,24.6,0,0,0,3,9
2024-04-11 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,11,51.15,0,Cloudy,24.6,0,0,0,3,18
2024-04-11 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,53.26,0,Cloudy,24.6,0,0,0,3,21
2024-04-12 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,29,50.42,0,Clear,29.5,0,1,0,4,9
2024-04-12 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.74,1,Clear,29.5,0,1,0,4,18
2024-04-12 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,49.75,0,Clear,29.5,0,1,0,4,21
2024-04-13 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,18,51.33,0,Cloudy,27.1,0,0,1,5,9
2024-04-13 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,52.52,1,Cloudy,27.1,0,0,1,5,18
2024-04-13 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,29,53.37,0,Cloudy,27.1,0,0,1,5,21
2024-04-14 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,49.99,1,Clear,30.1,1,0,1,6,9
2024-04-14 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,52.14,1,Clear,30.1,1,0,1,6,18
2024-04-14 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,54.12,1,Clear,30.1,1,0,1,6,21
2024-04-15 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,49.62,0,Cloudy,24.2,0,0,0,0,9
2024-04-15 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,18,52.62,0,Cloudy,24.2,0,0,0,0,18
2024-04-15 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,51.9,0,Cloudy,24.2,0,0,0,0,21
2024-04-16 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,4,53.2,0,Cloudy,24.7,0,0,0,1,9
2024-04-16 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,22,53.61,0,Cloudy,24.7,0,0,0,1,18
2024-04-16 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,10,52.74,0,Cloudy,24.7,0,0,0,1,21
2024-04-17 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,14,53.04,0,Clear,31.8,1,0,0,2,9
2024-04-17 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,54.06,1,Clear,31.8,1,0,0,2,18
2024-04-17 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,20,54.35,0,Clear,31.8,1,0,0,2,21
2024-04-18 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,7,54.06,0,Extreme Heat,42.2,0,0,0,3,9
2024-04-18 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,52.44,0,Extreme Heat,42.2,0,0,0,3,18
2024-04-18 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,53.48,0,Extreme Heat,42.2,0,0,0,3,21
2024-04-19 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,7,53.99,0,Clear,28.4,0,0,0,4,9
2024-04-19 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,16,52.64,0,Clear,28.4,0,0,0,4,18
2024-04-19 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,8,50.53,0,Clear,28.4,0,0,0,4,21
2024-04-20 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,52.27,1,Cloudy,25.8,0,1,1,5,9
2024-04-20 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.62,1,Cloudy,25.8,0,1,1,5,18
2024-04-20 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,50.25,1,Cloudy,25.8,0,1,1,5,21
2024-04-21 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,53.72,1,Clear,30.0,1,0,1,6,9
2024-04-21 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,52.49,1,Clear,30.0,1,0,1,6,18
2024-04-21 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,19,51.91,1,Clear,30.0,1,0,1,6,21
2024-04-22 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,14,51.63,0,Clear,31.6,0,0,0,0,9
2024-04-22 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,11,51.29,0,Clear,31.6,0,0,0,0,18
2024-04-22 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,5,49.56,0,Clear,31.6,0,0,0,0,21
2024-04-23 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,10,53.17,0,Clear,30.7,0,0,0,1,9
2024-04-23 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,51.06,0,Clear,30.7,0,0,0,1,18
2024-04-23 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,6,52.61,0,Clear,30.7,0,0,0,1,21
2024-04-24 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,50.06,0,Clear,30.1,0,0,0,2,9
2024-04-24 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,14,53.78,0,Clear,30.1,0,0,0,2,18
2024-04-24 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,9,52.37,0,Clear,30.1,0,0,0,2,21
2024-04-25 09:00:00,DS003_CP_DEL,SKU001_Milk_1L,14,50.94,0,Cloudy,24.7,0,0,0,3,9
2024-04-25 18:00:00,DS003_CP_DEL,SKU001_Milk_1L,16,51.41,0,Cloudy,24.7,0,0,0,3,18
2024-04-25 21:00:00,DS003_CP_DEL,SKU001_Milk_1L,12,53.71,0,Cloudy,24.7,0,0,0,3,21
2024-04-01 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.43,0,Clear,31.8,0,0,0,0,9
2024-04-01 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,76.82,0,Clear,31.8,0,0,0,0,18
2024-04-01 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,78.33,0,Clear,31.8,0,0,0,0,21
2024-04-02 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,6,78.98,0,Rain,21.4,0,0,0,1,9
2024-04-02 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,11,77.54,0,Rain,21.4,0,0,0,1,18
2024-04-02 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,81.51,0,Rain,21.4,0,0,0,1,21
2024-04-03 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,81.15,0,Clear,28.6,0,0,0,2,9
2024-04-03 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,6,78.25,0,Clear,28.6,0,0,0,2,18
2024-04-03 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,81.35,0,Clear,28.6,0,0,0,2,21
2024-04-04 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,6,75.3,0,Clear,31.5,0,0,0,3,9
2024-04-04 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,76.22,0,Clear,31.5,0,0,0,3,18
2024-04-04 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,80.11,0,Clear,31.5,0,0,0,3,21
2024-04-05 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,11,75.04,0,Cloudy,26.8,0,1,0,4,9
2024-04-05 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.7,1,Cloudy,26.8,0,1,0,4,18
2024-04-05 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,80.54,0,Cloudy,26.8,0,1,0,4,21
2024-04-06 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,74.93,0,Clear,31.9,0,0,1,5,9
2024-04-06 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,81.49,1,Clear,31.9,0,0,1,5,18
2024-04-06 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,74.24,0,Clear,31.9,0,0,1,5,21
2024-04-07 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,74.24,1,Rain,19.8,0,0,1,6,9
2024-04-07 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,78.41,1,Rain,19.8,0,0,1,6,18
2024-04-07 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,12,78.83,0,Rain,19.8,0,0,1,6,21
2024-04-08 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,2,79.47,0,Clear,28.7,0,0,0,0,9
2024-04-08 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,11,77.18,0,Clear,28.7,0,0,0,0,18
2024-04-08 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,78.76,0,Clear,28.7,0,0,0,0,21
2024-04-09 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,5,75.87,0,Clear,30.1,0,0,0,1,9
2024-04-09 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,5,75.05,0,Clear,30.1,0,0,0,1,18
2024-04-09 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,79.92,0,Clear,30.1,0,0,0,1,21
2024-04-10 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,74.52,0,Clear,29.2,0,0,0,2,9
2024-04-10 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,77.9,0,Clear,29.2,0,0,0,2,18
2024-04-10 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,74.46,0,Clear,29.2,0,0,0,2,21
2024-04-11 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,81.19,0,Cloudy,24.6,0,0,0,3,9
2024-04-11 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,11,74.98,0,Cloudy,24.6,0,0,0,3,18
2024-04-11 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,80.3,0,Cloudy,24.6,0,0,0,3,21
2024-04-12 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,2,80.6,1,Clear,29.5,0,1,0,4,9
2024-04-12 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,79.7,1,Clear,29.5,0,1,0,4,18
2024-04-12 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,80.02,0,Clear,29.5,0,1,0,4,21
2024-04-13 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,80.13,0,Cloudy,27.1,0,0,1,5,9
2024-04-13 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,74.4,1,Cloudy,27.1,0,0,1,5,18
2024-04-13 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,12,74.8,0,Cloudy,27.1,0,0,1,5,21
2024-04-14 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.83,1,Clear,30.1,1,0,1,6,9
2024-04-14 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,76.46,1,Clear,30.1,1,0,1,6,18
2024-04-14 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.04,1,Clear,30.1,1,0,1,6,21
2024-04-15 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,11,76.68,0,Cloudy,24.2,0,0,0,0,9
2024-04-15 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,13,79.48,0,Cloudy,24.2,0,0,0,0,18
2024-04-15 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,2,77.57,0,Cloudy,24.2,0,0,0,0,21
2024-04-16 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,81.9,0,Cloudy,24.7,0,0,0,1,9
2024-04-16 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,75.37,0,Cloudy,24.7,0,0,0,1,18
2024-04-16 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,6,75.01,1,Cloudy,24.7,0,0,0,1,21
2024-04-17 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,76.03,1,Clear,31.8,1,0,0,2,9
2024-04-17 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.64,1,Clear,31.8,1,0,0,2,18
2024-04-17 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,79.38,0,Clear,31.8,1,0,0,2,21
2024-04-18 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,74.64,0,Extreme Heat,42.2,0,0,0,3,9
2024-04-18 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,79.95,0,Extreme Heat,42.2,0,0,0,3,18
2024-04-18 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,78.97,0,Extreme Heat,42.2,0,0,0,3,21
2024-04-19 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,78.96,0,Clear,28.4,0,0,0,4,9
2024-04-19 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,6,77.68,0,Clear,28.4,0,0,0,4,18
2024-04-19 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,80.28,0,Clear,28.4,0,0,0,4,21
2024-04-20 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,75.35,1,Cloudy,25.8,0,1,1,5,9
2024-04-20 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,81.6,1,Cloudy,25.8,0,1,1,5,18
2024-04-20 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,81.65,1,Cloudy,25.8,0,1,1,5,21
2024-04-21 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,78.25,1,Clear,30.0,1,0,1,6,9
2024-04-21 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,79.24,1,Clear,30.0,1,0,1,6,18
2024-04-21 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,10,77.07,1,Clear,30.0,1,0,1,6,21
2024-04-22 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,77.88,0,Clear,31.6,0,0,0,0,9
2024-04-22 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,2,78.52,0,Clear,31.6,0,0,0,0,18
2024-04-22 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,78.06,0,Clear,31.6,0,0,0,0,21
2024-04-23 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,78.36,0,Clear,30.7,0,0,0,1,9
2024-04-23 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,9,77.42,0,Clear,30.7,0,0,0,1,18
2024-04-23 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,5,75.51,0,Clear,30.7,0,0,0,1,21
2024-04-24 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,7,78.03,0,Clear,30.1,0,0,0,2,9
2024-04-24 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,3,78.14,0,Clear,30.1,0,0,0,2,18
2024-04-24 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,4,79.57,0,Clear,30.1,0,0,0,2,21
2024-04-25 09:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,5,78.73,0,Cloudy,24.7,0,0,0,3,9
2024-04-25 18:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,5,81.63,0,Cloudy,24.7,0,0,0,3,18
2024-04-25 21:00:00,DS003_CP_DEL,SKU002_Eggs_12pk,8,81.01,0,Cloudy,24.7,0,0,0,3,21
2024-04-01 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,39.35,0,Clear,31.8,0,0,0,0,9
2024-04-01 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,40.65,0,Clear,31.8,0,0,0,0,18
2024-04-01 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,3,39.44,0,Clear,31.8,0,0,0,0,21
2024-04-02 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,41.76,0,Rain,21.4,0,0,0,1,9
2024-04-02 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,15,38.57,0,Rain,21.4,0,0,0,1,18
2024-04-02 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,41.94,0,Rain,21.4,0,0,0,1,21
2024-04-03 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,41.92,0,Clear,28.6,0,0,0,2,9
2024-04-03 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,4,39.31,0,Clear,28.6,0,0,0,2,18
2024-04-03 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,40.3,0,Clear,28.6,0,0,0,2,21
2024-04-04 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,40.43,0,Clear,31.5,0,0,0,3,9
2024-04-04 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,15,41.22,0,Clear,31.5,0,0,0,3,18
2024-04-04 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,39.08,0,Clear,31.5,0,0,0,3,21
2024-04-05 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,14,39.69,0,Cloudy,26.8,0,1,0,4,9
2024-04-05 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,41.73,1,Cloudy,26.8,0,1,0,4,18
2024-04-05 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,14,40.07,0,Cloudy,26.8,0,1,0,4,21
2024-04-06 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,13,41.85,0,Clear,31.9,0,0,1,5,9
2024-04-06 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.83,1,Clear,31.9,0,0,1,5,18
2024-04-06 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,13,41.87,0,Clear,31.9,0,0,1,5,21
2024-04-07 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,39.38,1,Rain,19.8,0,0,1,6,9
2024-04-07 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,39.92,1,Rain,19.8,0,0,1,6,18
2024-04-07 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,13,41.97,0,Rain,19.8,0,0,1,6,21
2024-04-08 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,40.09,0,Clear,28.7,0,0,0,0,9
2024-04-08 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.67,0,Clear,28.7,0,0,0,0,18
2024-04-08 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,40.41,0,Clear,28.7,0,0,0,0,21
2024-04-09 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,41.15,0,Clear,30.1,0,0,0,1,9
2024-04-09 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,40.11,0,Clear,30.1,0,0,0,1,18
2024-04-09 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,4,39.85,0,Clear,30.1,0,0,0,1,21
2024-04-10 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,7,39.95,0,Clear,29.2,0,0,0,2,9
2024-04-10 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,41.93,0,Clear,29.2,0,0,0,2,18
2024-04-10 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,40.19,0,Clear,29.2,0,0,0,2,21
2024-04-11 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,40.31,0,Cloudy,24.6,0,0,0,3,9
2024-04-11 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.96,0,Cloudy,24.6,0,0,0,3,18
2024-04-11 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,40.4,0,Cloudy,24.6,0,0,0,3,21
2024-04-12 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,15,39.75,0,Clear,29.5,0,1,0,4,9
2024-04-12 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,41.45,1,Clear,29.5,0,1,0,4,18
2024-04-12 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,40.58,0,Clear,29.5,0,1,0,4,21
2024-04-13 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,41.35,0,Cloudy,27.1,0,0,1,5,9
2024-04-13 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.23,1,Cloudy,27.1,0,0,1,5,18
